SMILES,IC50(nM),ID
COc1ccc2c(c1)c(CC(=O)O)c1n2CC(N(C)c2ncc(F)cn2)CC1,420.0,CHEMBL3673996
COc1ccc2c(c1)c1c(n2CC(=O)O)CCC(N(C)c2ncc(Cl)cn2)C1,4.6,CHEMBL3680692
COc1ccc2c(c1)c1c(n2CC(=O)O)CCN(C(=O)c2ccccc2)C1,62.0,CHEMBL2386072
COc1ccc2cc(OCC3(C(=O)O)CN(C(=O)c4ccc(F)cc4)C3)ccc2c1,32000.0,CHEMBL3286797
COc1ccc2onc(CC(=O)N3CCc4c(F)ccc(-c5cc(CC(=O)O)ccc5OC)c4C3)c2c1,54.0,CHEMBL3961602
COc1cccc(-c2ccccc2Cc2nc(-c3ccc(F)cc3)c(CC(=O)O)s2)c1,215.0,CHEMBL600475
COc1cccc(C(=O)N2c3ccccc3[C@@H](N(C(C)=O)c3ccccc3)C[C@H]2C)c1,290.0,CHEMBL1081533
COc1cccc(C(=O)N2c3ccccc3[C@H](N(C(C)=O)c3ccccc3)C[C@@H]2C)c1,15.0,CHEMBL1082143
COc1cccc(C(C)CC(=O)N2CCc3c(F)ccc(-c4cc(CC(=O)O)ccc4OC)c3C2)n1,77.9,CHEMBL3912560
COc1cccc(CC(=O)O)c1-c1ccc(F)c2c1CN(C(=O)OCc1ccccc1)CC2,352.0,CHEMBL3900904
COc1cccc(CN2C(=O)C[C@]3(C2=O)C(=O)N(CC(=O)O)c2ccc(Cl)cc23)c1,18.0,CHEMBL259520
COc1cccc(CSc2nc3ccccc3n2CC(=O)O)c1,72.0,CHEMBL2048162
COc1cccc(Cc2c3c(n(CC(=O)O)c2C)CCNC3=O)c1S(=O)(=O)c1ccccc1,20.0,CHEMBL3338091
COc1cccc(OCC(=O)O)c1-c1ccc(F)c2c1CN(C(=O)OCc1ccccc1)CC2,23.5,CHEMBL3926560
COc1cccc(S(=O)(=O)c2c(C)n(CC(=O)O)c3ccc(C)cc23)c1,71.0,CHEMBL1917448
COc1cccc(S(=O)(=O)c2ccccc2)c1Cc1c2c(n(CC(=O)O)c1C)CCNC2=O,4500.0,CHEMBL3338100
COc1cccc(S(=O)(=O)c2ccccc2Cc2c(-c3ccccc3)nn(CC(=O)O)c2C)c1,520.0,CHEMBL3099113
COc1cccc(S(=O)(=O)c2ccccc2Cc2c3c(n(CC(=O)O)c2C)CCNC3=O)c1,12.0,CHEMBL3337462
COc1cccc(Sc2ccccc2Cc2c(-c3ccccc3)nn(CC(=O)O)c2C)c1,5000.0,CHEMBL3099112
COc1cccc2c(-c3c(C)n(CC(=O)O)c4ccc(C)cc34)ccnc12,11.0,CHEMBL211631
COc1ccccc1-c1ccccc1Cc1nc(-c2ccc(F)cc2)c(CC(=O)O)s1,170.0,CHEMBL591516
COc1ccccc1-c1nc(-c2ccc(Br)cc2)c(CC(=O)O)s1,350.0,CHEMBL589175
COc1ccccc1CNC(=O)N1CCc2c(F)ccc(-c3cc(CC(=O)O)ccc3OC)c2C1,19.6,CHEMBL3890603
COc1ccccc1CNC(=O)N1CCc2ncsc2C1c1cc(Cl)ccc1OCC(=O)O,5.5,CHEMBL3973722
COc1ccccc1CNC(=S)N1CCc2ncsc2C1c1cc(Cl)ccc1OCC(=O)O,9.5,CHEMBL3916227
COc1ccccc1CSc1nc2ccccc2n1CC(=O)O,1100.0,CHEMBL2048163
COc1ccccc1Nc1nc(-c2ccc(-c3ccccc3)cc2)c(CC(=O)O)s1,1105.0,CHEMBL597524
COc1ccccc1Nc1nc(-c2ccc(Cl)cc2)c(CC(=O)O)s1,590.0,CHEMBL599879
COc1ccccc1Nc1nc(-c2ccc(F)cc2)c(CC(=O)O)s1,1800.0,CHEMBL597108
COc1ccccc1Nc1nc(-c2ccc(Oc3ccccc3)cc2)c(CC(=O)O)s1,264.5,CHEMBL597725
COc1cnc(N(C)[C@H]2CCc3c(c4cc(F)ccc4n3CC(=O)O)C2)nc1,7.2,CHEMBL3680668
CS(=O)(=O)Nc1cccc(-c2nc(C(c3ccc(F)cc3)c3ccc(F)cc3)sc2CC(=O)O)c1,205.0,CHEMBL600456
CS(=O)(=O)Nc1nc2c(s1)C(c1cc(Cl)ccc1OCC(=O)O)N(C(=O)OCc1ccccc1)CC2,254.0,CHEMBL3981025
CS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)ccc2OCC(=O)O)c(Cl)c1,0.2,CHEMBL1778637
CS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)ccc2OCC(=O)O)cc1,36.0,CHEMBL1778621
CS(=O)(=O)c1ccc(-c2cc(Cl)ccc2OCC(=O)O)c(Cl)c1,0.6,CHEMBL1778642
CS(=O)(=O)c1ccc(CC(=O)O)cc1-c1ccc(F)c2c1CN(C(=O)OCc1ccccc1)CC2,16.3,CHEMBL3903872
CS(=O)(=O)c1ccc(CC(=O)O)cc1-c1ccc(F)c2c1CN(C(=O)[C@@H]1C[C@H]1c1ccccc1)CC2,6.6,CHEMBL3904977
CS(=O)(=O)c1ccc(CN(C(=O)C2CCCC2)c2cc(F)cc(-c3nnn[nH]3)c2)cc1,57.0,CHEMBL2036223
CS(=O)(=O)c1ccc(CN(C(=O)Cc2ccccc2)c2cc(F)cc(-c3nnn[nH]3)c2)cc1,3.7,CHEMBL2036225
CS(=O)(=O)c1ccc(Cl)c(C#Cc2cc(Cl)ccc2OCC(=O)O)c1,26.0,CHEMBL1917580
CS(=O)(=O)c1ccc(F)c(C#Cc2cc(Cl)ccc2OCC(=O)O)c1,95.0,CHEMBL1917579
CS(=O)(=O)c1ccc(N(c2ccccc2)c2nc(-c3ccc(F)cc3)c(CC(=O)O)s2)cc1,96.0,CHEMBL1076716
CS(=O)(=O)c1ccc(OCC(=O)O)c(-c2ccccc2)c1,541.0,CHEMBL1778619
CS(=O)(=O)c1ccc(S(=O)(=O)n2cc(CC(=O)O)c3ccsc32)cc1,4000.0,CHEMBL1684733
CS(=O)(=O)c1ccc(S(=O)(=O)n2cc(CC(=O)O)c3sccc32)cc1,5000.0,CHEMBL1684734
CS(=O)(=O)c1cccc(-c2nc(C(c3ccc(F)cc3)c3ccc(F)cc3)sc2CC(=O)O)c1,3445.0,CHEMBL597536
CS(=O)(=O)c1cccc(S(=O)(=O)N2CCC(c3cc(CC(=O)O)cc4ccc(F)cc34)CC2)c1,1150.0,CHEMBL3675669
C[C@@H](C(=O)N(C)[C@@H]1CCc2c(CC(=O)O)c3ccccc3n2C1)c1ccc(F)cc1,3.0,CHEMBL1778387
C[C@@H](C(=O)N(C)[C@@H]1CCc2c(CC(=O)O)c3cccnc3n2C1)c1ccc(F)cc1,3.45,CHEMBL1641811
C[C@@H](CC(=O)N1CCc2c(F)ccc(-c3ccc(CC(=O)O)cc3OCC(F)(F)F)c2C1)c1ccccc1,8.1,CHEMBL3923852
C[C@@H](CC(=O)N1CCc2ncsc2C1c1cc(Cl)ccc1OCC(=O)O)c1ccccc1,355.0,CHEMBL3973713
C[C@@H](Oc1ccc(C(F)(F)F)cc1-c1cccc(C#N)c1)C(=O)O,0.6,CHEMBL1778656
C[C@@H](Oc1ccc(Cl)cc1C1c2scnc2CCN1C(=O)OCc1ccccc1)C(=O)O,18.5,CHEMBL3973013
C[C@@H]1CN(Cc2cc(Cl)ccc2OCC(=O)O)CCN1S(=O)(=O)c1ccccc1,134.0,CHEMBL1689120
C[C@@H]1CN(Cc2cc(Cl)ccc2OCC(=O)O)C[C@H](C)N1C(=O)Cc1ccccc1,1955.5,CHEMBL1689125
C[C@@H]1C[C@H](N(C(=O)CCC(=O)O)c2ccccc2)c2ccccc2N1C(=O)c1ccccc1,219.5,CHEMBL1082142
C[C@@]1(Cc2ccccc2)CC(c2ccc3c(=O)n(-c4ccc(F)cc4)c(CCCCC(=O)O)nc3c2)=NO1,15.2,CHEMBL3125157
C[C@@]1([C@@H](O)c2ccccc2)CC(c2ccc3c(=O)n(-c4ccc(F)cc4)c(CCCCC(=O)O)nc3c2)=NO1,4.7,CHEMBL3125158
C[C@@]1([C@H](O)c2ccccc2)CC(c2ccc3c(=O)n(-c4ccc(F)cc4)c(CCCCC(=O)O)nc3c2)=NO1,5.7,CHEMBL3125159
C[C@@]1(c2cc(F)cc(F)c2)CC(c2ccc3c(=O)n(-c4ccc(F)cc4)c(CCCCC(=O)O)nc3c2)=NO1,7.8,CHEMBL3125336
C[C@@]1(c2ccc(Cl)cc2)CC(c2ccc3c(=O)n(-c4ccc(F)cc4)c(CCCCC(=O)O)nc3c2)=NO1,10.5,CHEMBL3125337
C[C@@]1(c2ccc(F)cc2)CC(c2ccc3c(=O)n(-c4ccc(F)cc4)c(CCCCC(=O)O)nc3c2)=NO1,10.2,CHEMBL3125335
C[C@@]1(c2cccc(C#N)c2)CC(c2ccc3c(=O)n(-c4ccc(F)cc4)c(CCCCC(=O)O)nc3c2)=NO1,5.2,CHEMBL3125338
C[C@@]1(c2ccccc2)CC(c2ccc3c(=O)n(-c4ccc(F)cc4)c(CCCCC(=O)O)nc3c2)=NO1,8.1,CHEMBL3125334
C[C@@]1(c2nc3ccccc3o2)CC(c2ccc3c(=O)n(-c4ccc(F)cc4)c(CCCCC(=O)O)nc3c2)=NO1,8.25,CHEMBL3125160
C[C@@]1(c2nc3ccccc3s2)CC(c2ccc3c(=O)n(-c4ccc(F)cc4)c(CCCCC(=O)O)nc3c2)=NO1,17.2,CHEMBL3125161
C[C@H](C(=O)N(C)[C@@H]1CCc2c(CC(=O)O)c3ccccc3n2C1)c1ccc(F)cc1,30.0,CHEMBL1778521
C[C@H](C(=O)N(C)[C@@H]1CCc2c(CC(=O)O)c3cccnc3n2C1)c1ccc(F)cc1,73.8,CHEMBL1641812
C[C@H](CC(=O)N1CCc2c(F)ccc(-c3cc(CC(=O)O)ccc3OCC(F)(F)F)c2C1)c1ccccc1,3.6,CHEMBL3913944
C[C@H](CC(=O)N1CCc2c(F)ccc(-c3ccc(CC(=O)O)cc3OCC(F)(F)F)c2C1)c1ccccc1,1.5,CHEMBL3962759
C[C@H](CC(=O)N1CCc2ncsc2C1c1cc(Cl)ccc1OCC(=O)O)c1ccccc1,12.2,CHEMBL3935814
C[C@H](Oc1ccc(Cl)cc1C1c2scnc2CCN1C(=O)OCc1ccccc1)C(=O)O,64.4,CHEMBL3944435
C[C@H](Oc1ccc(Cl)cc1CN1CCN(C(=O)Cc2ccc(Cl)cc2)[C@@H](C)C1)C(=O)O,1.3,CHEMBL1689133
C[C@H](Oc1ccc(F)cc1-c1ccc(C(=O)N2CCCC2(C)C)c(Cl)c1)C(=O)O,23.9905,CHEMBL2181755
C[C@H]1CN(Cc2cc(C(F)(F)F)ccc2OCC(=O)O)CCN1C(=O)Cc1ccc(F)cc1,0.3,CHEMBL1689131
C[C@H]1CN(Cc2cc(Cl)ccc2CC(=O)NS(C)(=O)=O)CCN1S(=O)(=O)Cc1ccccc1,268.0,CHEMBL1689138
C[C@H]1CN(Cc2cc(Cl)ccc2CC(=O)O)CCN1C(=O)Cc1ccc(Cl)cc1,10.1,CHEMBL1689135
C[C@H]1CN(Cc2cc(Cl)ccc2CC(=O)O)CCN1S(=O)(=O)Cc1ccccc1,5.8,CHEMBL1689137
C[C@H]1CN(Cc2cc(Cl)ccc2CCC(=O)O)CCN1C(=O)Cc1ccccc1,313.0,CHEMBL1689136
C[C@H]1CN(Cc2cc(Cl)ccc2OC(C)(C)C(=O)O)CCN1S(=O)(=O)c1ccccc1,1075.0,CHEMBL1689134
C[C@H]1CN(Cc2cc(Cl)ccc2OCC(=O)O)CCN1C(=O)C(C)(C)c1ccc(Cl)cc1,29.5,CHEMBL1689132
C[C@H]1CN(Cc2cc(Cl)ccc2OCC(=O)O)CCN1C(=O)Cc1ccc(Cl)cc1,4.75,CHEMBL1689128
C[C@H]1CN(Cc2cc(Cl)ccc2OCC(=O)O)CCN1C(=O)Cc1ccc(F)cc1,5.0,CHEMBL1689127
C[C@H]1CN(Cc2cc(Cl)ccc2OCC(=O)O)CCN1C(=O)Cc1cccc(Cl)c1,16.9,CHEMBL1689130
C[C@H]1CN(Cc2cc(Cl)ccc2OCC(=O)O)CCN1C(=O)Cc1ccccc1,14.65,CHEMBL1689126
C[C@H]1CN(Cc2cc(Cl)ccc2OCC(=O)O)CCN1C(=O)Cc1ccccc1Cl,10.8,CHEMBL1689129
C[C@H]1CN(Cc2cc(Cl)ccc2OCC(=O)O)CCN1S(=O)(=O)c1ccccc1,8.4,CHEMBL1689119
C[C@H]1C[C@@H](N(C(=O)CCC(=O)O)c2ccccc2)c2ccccc2N1C(=O)c1ccccc1,3.0,CHEMBL1080199
C[C@H]1[C@@H](c2ccccc2)OC(=O)N1Cc1cc(C(F)(F)F)ccc1-c1cccc(C(=O)O)c1,59000.0,CHEMBL1916688
C[C@H]1[C@@H](c2ccccc2)OC(=O)N1Cc1cc(C(F)(F)F)ccc1-c1cccc(CC(=O)O)c1,1670.0,CHEMBL1916687
C[C@H]1[C@@H](c2ccccc2)OC(=O)N1Cc1cc(C(F)(F)F)ccc1-c1cccc(CCC(=O)O)c1,42400.0,CHEMBL1916689
C[C@H]1[C@@H](c2ccccc2)OC(=O)N1Cc1cc(C(F)(F)F)ccc1-c1ccccc1CC(=O)O,51500.0,CHEMBL1916690
C[C@H]1[C@@H](c2ccccc2)OC(=O)N1Cc1cc(C(F)(F)F)ccc1-c1ccccc1CCC(=O)O,24500.0,CHEMBL1916691
C[C@H]1[C@@H](c2ccccc2)OC(=O)N1Cc1cc(F)ccc1-c1ccc(CC(=O)O)cc1,1080.0,CHEMBL1916692
C[C@]1(Cc2ccccc2)CC(c2ccc3c(=O)n(-c4ccc(F)cc4)c(CCCCC(=O)O)nc3c2)=NO1,13.7,CHEMBL3125162
Cc1[nH]c2ccccc2c1CCC(=O)N1CCc2ncsc2C1c1cc(Cl)ccc1OCC(=O)O,219.0,CHEMBL3961027
Cc1c(-c2ccc(=O)n(C(C)C)c2)c2cc(Cl)ccc2n1CC(=O)O,195.0,CHEMBL3237237
Cc1c(-c2ccc(=O)n(C(C)C)c2)c2cc(F)ccc2n1CC(=O)O,70.0,CHEMBL3237235
Cc1c(-c2ccc(=O)n(C(C)C)c2)c2ccccc2n1CC(=O)O,556.0,CHEMBL3236938
Cc1c(-c2ccc(=O)n(CC(F)(F)F)c2)c2cc(Cl)ccc2n1CC(=O)O,148.0,CHEMBL3236939
Cc1c(-c2ccc(=O)n(CC(F)(F)F)c2)c2cc(F)ccc2n1CC(=O)O,84.0,CHEMBL3237236
Cc1c(-c2ccc(=O)n(CC(F)(F)F)c2)c2ccccc2n1CC(=O)O,711.0,CHEMBL3236940
Cc1c(-c2ccc(=O)n(CCCC(F)(F)F)c2)c2cc(F)ccc2n1CC(=O)O,16.0,CHEMBL3236947
Cc1c(-c2ccc(=O)n(Cc3c(F)cccc3F)c2)c2cc(Cl)ccc2n1CC(=O)O,8.0,CHEMBL3236945
Cc1c(-c2ccc(=O)n(Cc3c(F)cccc3F)c2)c2cc(F)ccc2n1CC(=O)O,6.0,CHEMBL3237233
Cc1c(-c2ccc(=O)n(Cc3c(F)cccc3F)c2)c2ccccc2n1CC(=O)O,21.0,CHEMBL3236946
Cc1c(-c2ccc(=O)n(Cc3ccc(F)cc3)c2)c2cc(F)ccc2n1CC(=O)O,6.0,CHEMBL3237232
Cc1c(-c2ccc(=O)n(Cc3ccc(F)cc3)n2)c2cc(F)ccc2n1CC(=O)O,20.0,CHEMBL2205149
Cc1c(-c2ccc(=O)n(Cc3ccc(F)cc3F)c2)c2cc(F)ccc2n1CC(=O)O,17.0,CHEMBL3237231
Cc1c(-c2ccc(=O)n(Cc3ccc(F)cc3F)n2)c2cc(F)ccc2n1CC(=O)O,10.0,CHEMBL2204471
Cc1c(-c2ccc(=O)n(Cc3ccccc3)c2)c2cc(Cl)ccc2n1CC(=O)O,10.0,CHEMBL3236943
Cc1c(-c2ccc(=O)n(Cc3ccccc3)c2)c2cc(F)ccc2n1CC(=O)O,5.0,CHEMBL3237230
Cc1c(-c2ccc(=O)n(Cc3ccccc3)c2)c2ccccc2n1CC(=O)O,42.0,CHEMBL3236944
Cc1c(-c2ccc(=O)n(Cc3ccccc3)n2)c2cc(Br)ccc2n1CC(=O)O,16.0,CHEMBL2205160
Cc1c(-c2ccc(=O)n(Cc3ccccc3)n2)c2cc(Cl)cc(Cl)c2n1CC(=O)O,1690.0,CHEMBL2204488
Cc1c(-c2ccc(=O)n(Cc3ccccc3)n2)c2cc(Cl)cc(F)c2n1CC(=O)O,90.0,CHEMBL2204487
Cc1c(-c2ccc(=O)n(Cc3ccccc3)n2)c2cc(Cl)ccc2n1CC(=O)O,28.0,CHEMBL2204482
Cc1c(-c2ccc(=O)n(Cc3ccccc3)n2)c2cc(F)cc(Cl)c2n1CC(=O)O,245.0,CHEMBL2204490
Cc1c(-c2ccc(=O)n(Cc3ccccc3)n2)c2cc(F)cc(F)c2n1CC(=O)O,76.0,CHEMBL2204489
Cc1c(-c2ccc(=O)n(Cc3ccccc3)n2)c2cc(F)ccc2n1CC(=O)O,23.0,CHEMBL2204483
Cc1c(-c2ccc(=O)n(Cc3ccccc3)n2)c2cc(S(C)(=O)=O)cc(F)c2n1CC(=O)O,934.0,CHEMBL2204492
Cc1c(-c2ccc(=O)n(Cc3ccccc3)n2)c2cc(S(C)(=O)=O)ccc2n1CC(=O)O,135.0,CHEMBL2204485
Cc1c(-c2ccc(=O)n(Cc3ccccc3)n2)c2ccccc2n1CC(=O)O,134.0,CHEMBL2205159
Cc1c(-c2ccc(OCCCC(F)(F)F)nc2)c2cc(F)ccc2n1CC(=O)O,689.0,CHEMBL3236928
Cc1c(-c2cccc3c2CCN(S(C)(=O)=O)C3)c2cc(F)ccc2n1CC(=O)O,4.0,CHEMBL3337464
Cc1c(-c2ccccc2)n(CC(=O)O)c(=O)n1Cc1ccccc1S(=O)(=O)c1ccc(F)cc1,10000.0,CHEMBL3775455
Cc1c(-c2cn(C(C)C)c(=O)c3c2CCCC3)c2cc(F)ccc2n1CC(=O)O,107.0,CHEMBL3236953
Cc1c(-c2cn(C(C)C)c(=O)c3ccccc23)c2cc(F)ccc2n1CC(=O)O,3.7,CHEMBL3236948
Cc1c(-c2cn(CC(C)(C)C)c(=O)c3ccccc23)c2cc(F)ccc2n1CC(=O)O,10.5,CHEMBL3236951
Cc1c(-c2cn(CC(F)(F)F)c(=O)c3c2CCCC3)c2cc(F)ccc2n1CC(=O)O,1000.0,CHEMBL3236954
Cc1c(-c2cn(CC(F)(F)F)c(=O)c3ccccc23)c2cc(F)ccc2n1CC(=O)O,11.5,CHEMBL3236949
Cc1c(-c2cn(CCCC(F)(F)F)c(=O)c3c2CCCC3)c2cc(F)ccc2n1CC(=O)O,123.0,CHEMBL3236936
Cc1c(-c2cn(CCCC(F)(F)F)c(=O)c3ccccc23)c2cc(F)ccc2n1CC(=O)O,2.0,CHEMBL3236950
Cc1c(-c2cn(Cc3ccccc3)c(=O)c3c2CCCC3)c2cc(F)ccc2n1CC(=O)O,192.0,CHEMBL3236937
Cc1c(-c2cn(Cc3ccccc3)c(=O)c3ccccc23)c2cc(F)ccc2n1CC(=O)O,14.0,CHEMBL3236952
Cc1c(-c2nn(CCOc3ccc(Cl)cc3)c(=O)c3ccccc23)c2cc(Cl)ccc2n1CC(=O)O,2.0,CHEMBL2205148
Cc1c(-c2nn(Cc3ccccc3)c(=O)c3ccccc23)c2cc(Cl)ccc2n1CC(=O)O,11.0,CHEMBL2204493
Cc1c(-c2nn(Cc3ccccc3)c(=O)c3ccccc23)c2cc(F)ccc2n1CC(=O)O,11.0,CHEMBL2205144
Cc1c(-c2nn(Cc3ccccc3)c(=O)c3ccccc23)c2ccccc2n1CC(=O)O,16.0,CHEMBL2205150
Cc1c(C(C)C2=CS(=O)(=O)c3ccccc32)c2cc(F)ccc2n1CC(=O)O,550.0,CHEMBL6063820
Cc1c(C2=CCCS(=O)(=O)c3ccccc32)c2cc(F)ccc2n1CC(=O)O,550.0,CHEMBL5809587
Cc1c(C2=CS(=O)(=O)c3cc(Br)ccc32)c2cc(F)ccc2n1CC(=O)O,550.0,CHEMBL5895456
Cc1c(C2=CS(=O)(=O)c3cc(C(F)(F)F)ccc32)c2cc(Cl)ccc2n1CC(=O)O,550.0,CHEMBL5897927
Cc1c(C2=CS(=O)(=O)c3cc(C(F)(F)F)ccc32)c2ccc(Cl)cc2n1CC(=O)O,550.0,CHEMBL5996923
Cc1c(C2=CS(=O)(=O)c3cc(C(F)(F)F)ccc32)c2ccc(F)cc2n1CC(=O)O,550.0,CHEMBL5990112
Cc1c(C2=CS(=O)(=O)c3ccc(C(F)(F)F)cc32)c2cc(F)ccc2n1CC(=O)O,550.0,CHEMBL5858532
Cc1c(C2=CS(=O)(=O)c3ccc(C(F)(F)F)cc32)c2ccc(F)cc2n1CC(=O)O,550.0,CHEMBL5848644
Cc1c(C2=CS(=O)(=O)c3ccc(Cl)cc32)c2cc(Cl)ccc2n1CC(=O)O,550.0,CHEMBL5825218
Cc1c(C2=CS(=O)(=O)c3ccc(Cl)cc32)c2cc(F)ccc2n1CC(=O)O,550.0,CHEMBL5912913
Cc1c(C2=CS(=O)(=O)c3ccc(Cl)cc32)c2ccc(C(F)(F)F)cc2n1CC(=O)O,550.0,CHEMBL5982933
Cc1c(C2=CS(=O)(=O)c3ccccc32)c2cc(Cl)ccc2n1CC(=O)O,550.0,CHEMBL6050089
Cc1c(C2=CS(=O)(=O)c3ccccc32)c2ccc(F)cc2n1CC(=O)O,550.0,CHEMBL5807311
Cc1c(C2=CS(=O)(=O)c3ccncc32)c2cc(F)ccc2n1CC(=O)O,550.0,CHEMBL5818577
Cc1c(C2=CS(=O)(=O)c3ncccc32)c2cc(F)ccc2n1CC(=O)O,550.0,CHEMBL5825207
Cc1c(C2=NN(Cc3ccccc3)C(=O)C3CCCCC23)c2cc(F)ccc2n1CC(=O)O,109.0,CHEMBL2205145
Cc1c(C2CS(=O)(=O)c3ccccc32)c2cc(F)ccc2n1CC(=O)O,550.0,CHEMBL5848426
Cc1c(CC(=O)O)c(-c2ccc(Cl)cc2)nn1Cc1ccccc1S(=O)(=O)c1ccccc1,4062.0,CHEMBL2385112
Cc1c(CC(=O)O)c(-c2ccccc2)nn1-c1ccnc2ccccc12,5000.0,CHEMBL2387690
Cc1c(CC(=O)O)c(-c2ccccc2)nn1C(C)c1ccccc1S(=O)(=O)c1ccccc1,2900.0,CHEMBL2385110
Cc1c(CC(=O)O)c(-c2ccccc2)nn1C(c1ccc(F)cc1)c1ccc(F)cc1,1100.0,CHEMBL2385120
Cc1c(CC(=O)O)c(-c2ccccc2)nn1C(c1ccc(F)cc1)c1ccc(S(C)(=O)=O)cc1,5000.0,CHEMBL2385121
Cc1c(CC(=O)O)c(-c2ccccc2)nn1Cc1ccc(F)cc1S(=O)(=O)N1CCNCC1,5000.0,CHEMBL2385108
Cc1c(CC(=O)O)c(-c2ccccc2)nn1Cc1ccc2ccccc2n1,870.0,CHEMBL2387688
Cc1c(CC(=O)O)c(-c2ccccc2)nn1Cc1ccccc1-c1ccccc1,5000.0,CHEMBL2387696
Cc1c(CC(=O)O)c(-c2ccccc2)nn1Cc1ccccc1C(=O)c1ccccc1,1400.0,CHEMBL2387695
Cc1c(CC(=O)O)c(-c2ccccc2)nn1Cc1ccccc1CS(=O)(=O)c1ccccc1,490.0,CHEMBL2387693
Cc1c(CC(=O)O)c(-c2ccccc2)nn1Cc1ccccc1Cc1ccccc1,100.0,CHEMBL2387694
Cc1c(CC(=O)O)c(-c2ccccc2)nn1Cc1ccccc1Oc1ccccc1,2000.0,CHEMBL2387697
Cc1c(CC(=O)O)c(-c2ccccc2)nn1Cc1ccccc1S(=O)(=O)N(C)C,850.0,CHEMBL2385109
Cc1c(CC(=O)O)c(-c2ccccc2)nn1Cc1ccccc1S(=O)(=O)N1CCCCC1,66.0,CHEMBL2387700
Cc1c(CC(=O)O)c(-c2ccccc2)nn1Cc1ccccc1S(=O)(=O)N1CCOCC1,89.0,CHEMBL2387699
Cc1c(CC(=O)O)c(-c2ccccc2)nn1Cc1ccccc1S(=O)(=O)c1ccccc1,7.0,CHEMBL2387692
Cc1c(CC(=O)O)c(-c2ccccc2)nn1S(=O)(=O)c1ccc(Cl)c(Cl)c1,1600.0,CHEMBL2385122
Cc1c(CC(=O)O)c(-c2ccncc2)nn1C(c1ccc(F)cc1)c1ccc(F)cc1,46.0,CHEMBL2385115
Cc1c(CC(=O)O)c(-c2ccncc2)nn1Cc1ccc(F)cc1,1900.0,CHEMBL2385116
Cc1c(CC(=O)O)c(-c2ccncc2)nn1Cc1ccccc1S(=O)(=O)c1ccccc1,35.0,CHEMBL2385113
Cc1c(CC(=O)O)c(-c2ccncc2F)nn1C(c1ccc(F)cc1)c1ccc(F)cc1,310.0,CHEMBL2385118
Cc1c(CC(=O)O)c(=O)[nH]n1Cc1ccccc1S(=O)(=O)c1ccccc1,580.0,CHEMBL2385114
Cc1c(CC(=O)O)c2c(Cl)ccnc2n1Cc1ccc(S(C)(=O)=O)cc1,80.0,CHEMBL4067518
Cc1c(CC(=O)O)c2cc(F)ccc2n1Cc1nc2ccccc2s1,2400.0,CHEMBL2181808
Cc1c(CC(=O)O)c2cc(F)ccc2n1S(=O)(=O)c1cc(Cl)ccc1Cl,44.0,CHEMBL373294
Cc1c(CC(=O)O)c2cc(F)ccc2n1S(=O)(=O)c1ccc(Cl)cc1,467.0,CHEMBL199040
Cc1c(CC(=O)O)c2cc(F)ccc2n1S(=O)(=O)c1ccc(F)cc1,158.0,CHEMBL370257
Cc1c(CC(=O)O)c2cc(F)ccc2n1S(=O)(=O)c1ccc(S(C)(=O)=O)cc1,90.0,CHEMBL196707
Cc1c(CC(=O)O)c2cc(F)ccc2n1S(=O)(=O)c1cccc(F)c1,639.0,CHEMBL196617
Cc1c(CC(=O)O)c2cc(F)ccc2n1S(=O)(=O)c1ccccc1,987.0,CHEMBL197398
Cc1c(CC(=O)O)c2ccc(Cl)nc2n1Cc1ccc(S(C)(=O)=O)cc1,19.0,CHEMBL3953087
Cc1c(CC(=O)O)c2ccc(Cl)nc2n1Cc1ccc(S(C)(=O)=O)cc1C(F)(F)F,9.0,CHEMBL3959781
Cc1c(CC(=O)O)c2ccccc2n1-c1ccncn1,5200.0,CHEMBL379639
Cc1c(CC(=O)O)c2ccccc2n1Cc1ccc(S(C)(=O)=O)cc1,104.0,CHEMBL4094939
Cc1c(CC(=O)O)c2cccnc2n1C(C)c1ccc(C(F)(F)F)cc1,80.0,CHEMBL3973463
Cc1c(CC(=O)O)c2cccnc2n1C(C)c1ccc(Cl)cc1,84.0,CHEMBL3945538
Cc1c(CC(=O)O)c2cccnc2n1C(C)c1ccc(S(C)(=O)=O)cc1,13.0,CHEMBL3943592
Cc1c(CC(=O)O)c2cccnc2n1Cc1ccc(C#N)cc1,554.0,CHEMBL2442749
Cc1c(CC(=O)O)c2cccnc2n1Cc1ccc(C(F)(F)F)cc1,178.0,CHEMBL2442742
Cc1c(CC(=O)O)c2cccnc2n1Cc1ccc(C(F)(F)F)cc1C(F)(F)F,64.0,CHEMBL3912535
Cc1c(CC(=O)O)c2cccnc2n1Cc1ccc(Cl)c(Cl)c1,171.0,CHEMBL2442743
Cc1c(CC(=O)O)c2cccnc2n1Cc1ccc(Cl)cc1,253.5,CHEMBL2442736
Cc1c(CC(=O)O)c2cccnc2n1Cc1ccc(S(=O)(=O)C(C)C)cc1,46.0,CHEMBL3922383
Cc1c(CC(=O)O)c2cccnc2n1Cc1ccc(S(=O)(=O)C(F)(F)F)cc1,147.0,CHEMBL2442752
